Ecell/V,I/mA,Capacity/mA.h
3.3808,2857.6296,1428.5334
3.3818,2857.4326,1428.6318
3.3829,2857.0386,1428.7905
3.3839,2857.6296,1429.0143
3.3849,2857.2356,1429.3841
3.386,2857.0386,1429.9286
3.387,2857.8264,1430.9412
3.388,2857.6296,1432.3475
3.3891,2856.6445,1434.4791
3.3901,2857.0386,1437.6314
3.3912,2857.4326,1442.0931
3.3922,2856.054,1447.3548
3.3932,2855.6599,1453.6736
3.3942,2856.6445,1460.7035
3.3953,2858.0234,1468.427
3.3963,2858.0234,1477.3838
3.3973,2856.4475,1486.7232
3.3983,2857.4326,1496.7182
3.3994,2858.0234,1508.0765
3.4004,2856.251,1519.5284
3.4014,2857.6296,1531.6137
3.4024,2856.251,1543.2637
3.4034,2856.4475,1556.564
3.4045,2856.4475,1570.7244
3.4055,2856.6445,1584.219
3.4065,2856.4475,1598.0263
3.4075,2856.251,1612.2795
3.4086,2857.4326,1627.3707
3.4096,2856.6445,1641.5034
3.4106,2856.4475,1657.6152
3.4116,2855.6599,1672.1242
3.4127,2855.8569,1688.055
3.4137,2857.0386,1703.9652
3.4147,2855.2659,1719.5357
3.4157,2857.6296,1736.1315
3.4168,2856.4475,1752.6511
3.4178,2856.6445,1770.0452
3.4188,2856.6445,1787.9106
3.4198,2856.8416,1806.1665
3.4209,2856.251,1823.7955
3.4219,2857.0386,1842.2736
3.4229,2857.4326,1861.6909
3.4239,2855.8569,1881.387
3.4249,2856.251,1901.6656
3.4248,2856.8416,1904.2397
3.4183,0,1904.2397
3.4172,0,1904.2397
3.4161,0,1904.2397
3.415,0,1904.2397
3.414,0,1904.2397
3.4129,0,1904.2397
3.4119,0,1904.2397
3.4108,0,1904.2397
3.4097,0,1904.2397
3.4087,0,1904.2397
3.4077,0,1904.2397
3.4066,0,1904.2397
3.4056,0,1904.2397
3.4046,0,1904.2397
3.4036,0,1904.2397
3.4025,0,1904.2397
3.4015,0,1904.2397
3.4005,0,1904.2397
3.3995,0,1904.2397
3.3984,0,1904.2397
3.3974,0,1904.2397
3.3964,0,1904.2397
3.3953,0,1904.2397
3.3943,0,1904.2397
3.3979,2855.6599,1904.2413
3.3989,2857.4326,1904.2493
3.4,2856.8416,1904.2604
3.4012,2858.0234,1904.2762
3.4022,2857.0386,1904.2921
3.4032,2856.4475,1904.3159
3.4043,2856.8416,1904.3413
3.4053,2857.0386,1904.3715
3.4064,2857.2356,1904.4159
3.4074,2856.6445,1904.4651
3.4084,2857.6296,1904.5397
3.4095,2856.4475,1904.6476
3.4105,2856.6445,1904.7968
3.4116,2857.4326,1905.0412
3.4126,2856.251,1905.4619
3.4136,2857.8264,1906.2586
3.4146,2856.8416,1907.3633
3.4157,2856.4475,1909.4013
3.4167,2857.2356,1912.8614
3.4177,2856.8416,1917.3041
3.4187,2855.2659,1923.6577
3.4197,2857.4326,1930.6604
3.4208,2855.8569,1939.7154
3.4218,2857.2356,1950.4466
3.4228,2857.8264,1962.8316
3.4238,2856.8416,1976.4737
3.4249,2857.0386,1992.4364
3.4259,2858.2202,2009.2769
3.427,2856.054,2030.0273
3.428,2856.054,2051.8151
3.429,2856.6445,2075.0303
3.4301,2857.0386,2101.2769
3.4311,2856.251,2132.1847
3.4321,2857.0386,2162.8939
3.4332,2856.251,2201.1385
3.4342,2857.2356,2242.4636
3.4352,2856.251,2289.6913
3.4362,2856.8416,2347.7282
3.4366,2857.0386,2380.2985
3.4299,0,2380.2985
3.4289,0,2380.2985
3.4277,0,2380.2985
3.4267,0,2380.2985
3.4257,0,2380.2985
3.4247,0,2380.2985
3.4236,0,2380.2985
3.4226,0,2380.2985
3.4216,0,2380.2985
3.4206,0,2380.2985
3.4196,0,2380.2985
3.4185,0,2380.2985
3.4175,0,2380.2985
3.4165,0,2380.2985
3.4155,0,2380.2985
3.4144,0,2380.2985
3.4134,0,2380.2985
3.4124,0,2380.2985
3.4114,0,2380.2985
3.4103,0,2380.2985
3.4093,0,2380.2985
3.4083,0,2380.2985
3.4113,2856.6445,2380.3001
3.4124,2856.251,2380.3096
3.4134,2857.4326,2380.3207
3.4145,2856.251,2380.335
3.4155,2858.0234,2380.3524
3.4166,2857.2356,2380.3747
3.4177,2856.054,2380.4048
3.4187,2856.4475,2380.4397
3.4197,2856.251,2380.4905
3.4208,2857.2356,2380.5667
3.4218,2857.4326,2380.6635
3.4228,2857.2356,2380.8349
3.4238,2857.4326,2381.1318
3.4249,2856.251,2381.6873
3.4259,2857.0386,2382.7491
3.427,2856.8416,2384.73
3.428,2856.251,2387.8997
3.429,2857.4326,2393.301
3.4301,2857.4326,2400.9165
3.4311,2856.6445,2411.3811
3.4321,2856.054,2426.4391
3.4331,2858.6143,2445.3953
3.4342,2856.6445,2470.3465
3.4352,2857.2356,2503.6536
3.4362,2856.6445,2546.9998
3.4372,2856.6445,2598.083
3.4383,2857.0386,2659.4493
3.4393,2857.2356,2730.6185
3.4403,2856.8416,2815.8766
3.4407,2856.4475,2856.3614
3.434,0,2856.3614
3.4329,0,2856.3614
3.4318,0,2856.3614
3.4308,0,2856.3614
3.4297,0,2856.3614
3.4287,0,2856.3614
3.4276,0,2856.3614
3.4266,0,2856.3614
3.4255,0,2856.3614
3.4244,0,2856.3614
3.4234,0,2856.3614
3.4224,0,2856.3614
3.4214,0,2856.3614
3.4203,0,2856.3614
3.4193,0,2856.3614
3.4183,0,2856.3614
3.4173,0,2856.3614
3.4162,0,2856.3614
3.4152,0,2856.3614
3.4142,0,2856.3614
3.4173,2856.4475,2856.363
3.4183,2857.0386,2856.3709
3.4194,2857.4326,2856.382
3.4205,2857.0386,2856.3979
3.4216,2857.0386,2856.4185
3.4228,2857.0386,2856.4455
3.4238,2857.2356,2856.4788
3.4248,2857.0386,2856.5264
3.4259,2856.6445,2856.5915
3.427,2856.4475,2856.6963
3.428,2857.2356,2856.8931
3.429,2857.6296,2857.2137
3.4301,2856.8416,2857.9724
3.4311,2857.2356,2859.4405
3.4321,2856.251,2862.1705
3.4331,2857.6296,2866.902
3.4342,2857.2356,2874.3222
3.4352,2858.0234,2884.412
3.4362,2858.2202,2898.5668
3.4373,2856.4475,2920.999
3.4383,2857.2356,2951.494
3.4394,2856.4475,2992.13
3.4404,2856.6445,3048.2536
3.4414,2857.0386,3116.1332
3.4424,2857.0386,3197.6711
3.4435,2856.8416,3283.9178
3.4438,2857.4326,3332.4109
3.4372,0,3332.4109
3.4361,0,3332.4109
3.4349,0,3332.4109
3.4339,0,3332.4109
3.4329,0,3332.4109
3.4319,0,3332.4109
3.4309,0,3332.4109
3.4298,0,3332.4109
3.4288,0,3332.4109
3.4277,0,3332.4109
3.4266,0,3332.4109
3.4256,0,3332.4109
3.4246,0,3332.4109
3.4236,0,3332.4109
3.4225,0,3332.4109
3.4215,0,3332.4109
3.4205,0,3332.4109
3.4195,0,3332.4109
3.4224,2856.4475,3332.4124
3.4235,2855.6599,3332.422
3.4247,2856.8416,3332.4347
3.4257,2857.0386,3332.4521
3.4268,2856.6445,3332.4728
3.4278,2857.0386,3332.5029
3.4288,2857.6296,3332.5426
3.4298,2856.8416,3332.595
3.4309,2856.8416,3332.6823
3.4319,2856.6445,3332.8632
3.4329,2856.251,3333.1933
3.434,2856.8416,3333.9949
3.435,2856.6445,3335.5408
3.4361,2856.8416,3338.7977
3.4371,2856.6445,3344.5228
3.4381,2856.6445,3352.7239
3.4391,2856.6445,3364.7661
3.4401,2856.251,3381.8667
3.4412,2857.4326,3407.2385
3.4422,2856.8416,3447.0076
3.4432,2856.8416,3499.9764
3.4442,2857.0386,3565.1079
3.4453,2856.251,3641.99
3.4463,2856.4475,3731.3223
3.447,2856.251,3808.4622
3.4405,0,3808.4622
3.4394,0,3808.4622
3.4383,0,3808.4622
3.4372,0,3808.4622
3.4362,0,3808.4622
3.4352,0,3808.4622
3.4342,0,3808.4622
3.4331,0,3808.4622
3.4321,0,3808.4622
3.4311,0,3808.4622
3.4301,0,3808.4622
3.429,0,3808.4622
3.428,0,3808.4622
3.427,0,3808.4622
3.426,0,3808.4622
3.4249,0,3808.4622
3.4239,0,3808.4622
3.4275,2856.054,3808.4638
3.4286,2856.6445,3808.4749
3.4298,2857.4326,3808.4892
3.4308,2856.4475,3808.5066
3.4318,2858.0234,3808.5352
3.4328,2855.6599,3808.5685
3.4338,2856.251,3808.6177
3.4349,2857.0386,3808.7098
3.4359,2857.8264,3808.8876
3.4369,2857.0386,3809.2685
3.4379,2857.4326,3810.143
3.439,2857.4326,3812.0508
3.44,2856.6445,3816.1759
3.441,2857.2356,3822.7771
3.442,2857.4326,3831.9305
3.4431,2856.8416,3846.9154
3.4441,2857.0386,3868.1252
3.4451,2856.8416,3903.2135
3.4462,2856.8416,3950.6329
3.4472,2856.4475,4015.6581
3.4482,2855.8569,4092.4911
3.4492,2856.6445,4171.1415
3.4503,2856.054,4256.904
3.4503,2856.4475,4284.5112
3.444,0,4284.5112
3.4429,0,4284.5112
3.4419,0,4284.5112
3.4409,0,4284.5112
3.4399,0,4284.5112
3.4388,0,4284.5112
3.4378,0,4284.5112
3.4368,0,4284.5112
3.4358,0,4284.5112
3.4348,0,4284.5112
3.4337,0,4284.5112
3.4327,0,4284.5112
3.4317,0,4284.5112
3.4307,0,4284.5112
3.4296,0,4284.5112
3.4286,0,4284.5112
3.4323,2855.8569,4284.5128
3.4334,2855.4629,4284.5223
3.4344,2856.8416,4284.5366
3.4355,2857.4326,4284.5573
3.4366,2856.251,4284.5858
3.4377,2856.4475,4284.6287
3.4388,2856.251,4284.7033
3.4398,2856.8416,4284.8509
3.4408,2857.0386,4285.2048
3.4418,2857.0386,4286.1238
3.4429,2856.8416,4288.2681
3.4439,2856.4475,4292.6885
3.4449,2857.0386,4300.0642
3.4459,2856.4475,4310.9872
3.447,2857.2356,4326.1528
3.448,2856.8416,4350.5513
3.449,2856.6445,4391.6472
3.4501,2856.054,4445.6598
3.4511,2857.8264,4507.8289
3.4521,2856.251,4582.0793
3.4532,2856.4475,4659.2383
3.4542,2857.2356,4743.0726
3.4541,2855.2659,4760.5592
3.448,0,4760.5592
3.447,0,4760.5592
3.4458,0,4760.5592
3.4448,0,4760.5592
3.4438,0,4760.5592
3.4427,0,4760.5592
3.4417,0,4760.5592
3.4407,0,4760.5592
3.4397,0,4760.5592
3.4387,0,4760.5592
3.4376,0,4760.5592
3.4366,0,4760.5592
3.4356,0,4760.5592
3.4346,0,4760.5592
3.4335,0,4760.5592
3.4372,2856.054,4760.5608
3.4382,2856.8416,4760.5703
3.4394,2856.8416,4760.583
3.4404,2856.6445,4760.6052
3.4415,2856.251,4760.6354
3.4425,2856.4475,4760.6798
3.4436,2857.4326,4760.7671
3.4446,2856.4475,4760.9655
3.4456,2857.4326,4761.4528
3.4466,2856.054,4762.9781
3.4477,2857.4326,4766.5841
3.4487,2856.8416,4773.1772
3.4497,2856.6445,4783.0383
3.4508,2857.2356,4796.4992
3.4518,2856.4475,4818.9038
3.4528,2856.8416,4854.052
3.4539,2855.8569,4903.8019
3.4549,2855.6599,4960.7422
3.4559,2856.6445,5028.8809
3.4569,2856.054,5097.0231
3.4579,2857.0386,5170.1026
3.4587,2856.6445,5236.612
3.4526,0,5236.612
3.4515,0,5236.612
3.4505,0,5236.612
3.4495,0,5236.612
3.4485,0,5236.612
3.4474,0,5236.612
3.4464,0,5236.612
3.4453,0,5236.612
3.4443,0,5236.612
3.4433,0,5236.612
3.4423,0,5236.612
3.4412,0,5236.612
3.4402,0,5236.612
3.4392,0,5236.612
3.4429,2856.4475,5236.6136
3.444,2857.0386,5236.6231
3.4451,2857.0386,5236.6374
3.4462,2856.8416,5236.6628
3.4473,2857.8264,5236.6993
3.4483,2858.0234,5236.7612
3.4494,2857.2356,5236.8993
3.4504,2857.2356,5237.3532
3.4514,2856.251,5238.6277
3.4524,2858.2202,5242.164
3.4535,2856.251,5249.1414
3.4545,2857.8264,5258.7616
3.4555,2857.2356,5273.7258
3.4565,2857.8264,5294.5071
3.4576,2857.4326,5331.0432
3.4586,2857.2356,5376.0245
3.4596,2856.8416,5431.804
3.4606,2856.054,5491.0496
3.4616,2857.2356,5554.4881
3.4627,2856.251,5615.4789
3.4637,2856.8416,5682.3175
3.464,2856.6445,5712.6675
3.458,0,5712.6675
3.457,0,5712.6675
3.4559,0,5712.6675
3.4548,0,5712.6675
3.4538,0,5712.6675
3.4528,0,5712.6675
3.4517,0,5712.6675
3.4507,0,5712.6675
3.4496,0,5712.6675
3.4486,0,5712.6675
3.4476,0,5712.6675
3.4466,0,5712.6675
3.4495,2856.054,5712.6691
3.4506,2857.0386,5712.6802
3.4516,2857.2356,5712.696
3.4527,2856.8416,5712.723
3.4539,2856.4475,5712.7675
3.4549,2857.6296,5712.8754
3.4559,2856.8416,5713.1928
3.457,2856.6445,5714.2372
3.458,2856.8416,5717.5338
3.459,2857.4326,5724.3588
3.46,2856.8416,5733.952
3.4611,2857.0386,5749.1066
3.4621,2856.251,5771.4578
3.4631,2856.4475,5805.1384
3.4641,2856.251,5849.19
3.4652,2856.4475,5898.0803
3.4663,2857.0386,5952.9284
3.4673,2857.2356,6012.2206
3.4683,2857.0386,6064.1861
3.4693,2856.251,6124.8867
3.4703,2857.2356,6182.4566
3.4702,2856.054,6188.7268
3.4645,0,6188.7268
3.4635,0,6188.7268
3.4624,0,6188.7268
3.4614,0,6188.7268
3.4603,0,6188.7268
3.4593,0,6188.7268
3.4583,0,6188.7268
3.4572,0,6188.7268
3.4562,0,6188.7268
3.4552,0,6188.7268
3.4542,0,6188.7268
3.4531,0,6188.7268
3.4569,2855.6599,6188.7284
3.4579,2856.8416,6188.7395
3.459,2855.4629,6188.757
3.4601,2856.6445,6188.7871
3.4611,2856.8416,6188.8458
3.4622,2858.2202,6188.995
3.4632,2857.0386,6189.6235
3.4642,2857.0386,6191.5377
3.4653,2856.8416,6197.0708
3.4663,2856.251,6206.8608
3.4673,2857.0386,6220.3045
3.4683,2857.4326,6239.0797
3.4694,2858.0234,6271.2462
3.4704,2856.054,6308.6389
3.4715,2856.054,6355.6308
3.4725,2857.2356,6404.5514
3.4735,2857.6296,6454.9462
3.4745,2855.8569,6503.8907
3.4755,2856.6445,6557.138
3.4766,2856.6445,6609.8526
3.4776,2856.251,6664.3983
3.4773,2856.8416,6664.7855
3.4717,0,6664.7855
3.4706,0,6664.7855
3.4696,0,6664.7855
3.4685,0,6664.7855
3.4675,0,6664.7855
3.4665,0,6664.7855
3.4654,0,6664.7855
3.4644,0,6664.7855
3.4631,0,6664.7855
3.4621,0,6664.7855
3.4611,0,6664.7855
3.4647,2856.4475,6664.7871
3.4658,2856.054,6664.7982
3.4669,2857.4326,6664.8157
3.4679,2857.6296,6664.8458
3.469,2857.0386,6664.9109
3.47,2856.4475,6665.1299
3.4711,2856.6445,6666.0695
3.4721,2857.4326,6669.3772
3.4731,2856.8416,6677.8132
3.4742,2857.0386,6689.7157
3.4752,2857.0386,6706.5814
3.4762,2857.6296,6731.599
3.4772,2856.4475,6766.086
3.4783,2856.4475,6805.9599
3.4793,2856.4475,6849.6605
3.4803,2856.6445,6898.3954
3.4814,2856.4475,6946.7019
3.4824,2857.2356,6997.4399
3.4834,2856.4475,7047.6856
3.4844,2856.6445,7100.0738
3.485,2856.6445,7140.8421
3.4794,0,7140.8421
3.4783,0,7140.8421
3.4772,0,7140.8421
3.4762,0,7140.8421
3.4752,0,7140.8421
3.4742,0,7140.8421
3.4731,0,7140.8421
3.4721,0,7140.8421
3.4711,0,7140.8421
3.4701,0,7140.8421
3.4733,2856.4475,7140.8437
3.4744,2855.6599,7140.8563
3.4756,2856.4475,7140.8786
3.4767,2857.2356,7140.923
3.4777,2856.6445,7141.0405
3.4787,2856.4475,7141.5277
3.4797,2857.0386,7144.1228
3.4807,2856.8416,7150.9176
3.4818,2857.0386,7161.3868
3.4828,2857.4326,7177.2969
3.4839,2857.2356,7200.2303
3.4849,2856.8416,7233.5237
3.4859,2856.4475,7273.7738
3.4869,2856.251,7315.5241
3.488,2857.4326,7363.0492
3.489,2857.0386,7409.9238
3.49,2856.8416,7460.5198
3.491,2856.6445,7509.699
3.492,2857.4326,7559.1989
3.4931,2857.0386,7615.218
3.493,2856.4475,7616.8938
3.4874,0,7616.8938
3.4864,0,7616.8938
3.4854,0,7616.8938
3.4843,0,7616.8938
3.4833,0,7616.8938
3.4822,0,7616.8938
3.4812,0,7616.8938
3.4799,0,7616.8938
3.4789,0,7616.8938
3.4818,2856.8416,7616.8954
3.483,2856.4475,7616.9081
3.4842,2857.0386,7616.9319
3.4852,2857.4326,7616.9859
3.4862,2856.054,7617.1541
3.4874,2857.0386,7618.1905
3.4884,2857.8264,7623.733
3.4894,2856.8416,7633.4975
3.4904,2857.0386,7647.7791
3.4915,2856.251,7668.2034
3.4925,2857.4326,7699.0541
3.4935,2857.2356,7736.1214
3.4945,2856.6445,7778.7549
3.4956,2856.054,7824.4455
3.4966,2856.8416,7873.6101
3.4976,2856.054,7922.626
3.4986,2856.054,7973.7263
3.4996,2856.6445,8026.3678
3.5007,2856.8416,8081.0456
3.5007,2856.251,8092.9464
3.4952,0,8092.9464
3.4942,0,8092.9464
3.4931,0,8092.9464
3.4921,0,8092.9464
3.4911,0,8092.9464
3.49,0,8092.9464
3.489,0,8092.9464
3.488,0,8092.9464
3.4869,0,8092.9464
3.4902,2856.054,8092.948
3.4913,2856.4475,8092.9607
3.4924,2856.4475,8092.9845
3.4934,2857.6296,8093.0353
3.4944,2857.0386,8093.3051
3.4954,2857.2356,8094.9352
3.4965,2857.4326,8101.03
3.4975,2856.8416,8111.8594
3.4985,2857.8264,8127.9046
3.4995,2856.8416,8150.2842
3.5006,2856.8416,8184.8249
3.5016,2858.0234,8224.2147
3.5026,2856.4475,8270.6582
3.5036,2856.6445,8318.9185
3.5046,2857.0386,8368.5453
3.5057,2857.2356,8417.8657
3.5067,2857.4326,8474.7867
3.5077,2856.8416,8526.9641
3.5083,2856.4475,8569.0033
3.503,0,8569.0033
3.502,0,8569.0033
3.5009,0,8569.0033
3.4999,0,8569.0033
3.4989,0,8569.0033
3.4979,0,8569.0033
3.4969,0,8569.0033
3.4958,0,8569.0033
3.4986,2857.0386,8569.0049
3.4996,2855.6599,8569.0192
3.5007,2857.2356,8569.0478
3.5017,2855.6599,8569.1366
3.5028,2857.0386,8569.7334
3.5038,2857.4326,8573.8855
3.5048,2856.251,8583.4928
3.5059,2857.6296,8598.1617
3.5069,2857.0386,8618.5159
3.508,2856.4475,8651.6883
3.509,2856.6445,8691.8502
3.51,2856.6445,8735.9768
3.511,2856.6445,8786.806
3.5121,2856.6445,8836.5417
3.5131,2855.8569,8890.7564
3.5141,2856.4475,8942.743
3.5151,2855.6599,8999.7258
3.5158,2857.6296,9045.0566
3.5106,0,9045.0566
3.5096,0,9045.0566
3.5086,0,9045.0566
3.5076,0,9045.0566
3.5065,0,9045.0566
3.5055,0,9045.0566
3.5045,0,9045.0566
3.5035,0,9045.0566
3.5066,2855.2659,9045.0582
3.5077,2856.8416,9045.0741
3.5087,2856.6445,9045.1074
3.5098,2856.8416,9045.2376
3.5108,2857.2356,9046.6549
3.5118,2857.2356,9053.4163
3.5128,2857.6296,9064.6219
3.5139,2856.8416,9081.597
3.5149,2856.6445,9107.2112
3.5159,2857.0386,9146.6909
3.517,2857.4326,9192.1947
3.518,2857.0386,9243.1553
3.5191,2856.251,9297.3647
3.5201,2856.8416,9352.4124
3.5211,2856.6445,9406.5637
3.5221,2856.8416,9466.9201
3.5229,2855.6599,9521.1104
3.5178,0,9521.1104
3.5168,0,9521.1104
3.5158,0,9521.1104
3.5147,0,9521.1104
3.5137,0,9521.1104
3.5127,0,9521.1104
3.5117,0,9521.1104
3.5106,0,9521.1104
3.5141,2856.6445,9521.112
3.5151,2856.8416,9521.1247
3.5161,2857.0386,9521.1549
3.5172,2857.0386,9521.2803
3.5182,2856.6445,9523.0547
3.5193,2857.4326,9530.6938
3.5203,2857.4326,9543.6753
3.5213,2857.0386,9561.8802
3.5223,2857.0386,9593.7382
3.5234,2857.0386,9634.7016
3.5244,2856.054,9684.7699
3.5254,2856.8416,9737.1284
3.5264,2856.4475,9794.5154
3.5274,2856.6445,9852.7087
3.5285,2856.6445,9914.605
3.5295,2856.6445,9979.6409
3.5297,2856.251,9997.1644
3.5246,0,9997.1644
3.5236,0,9997.1644
3.5226,0,9997.1644
3.5215,0,9997.1644
3.5205,0,9997.1644
3.5195,0,9997.1644
3.5185,0,9997.1644
3.5216,2856.8416,9997.166
3.5226,2855.8569,9997.185
3.5237,2857.0386,9997.2549
3.5247,2856.251,9998.0374
3.5258,2857.2356,10003.8132
3.5268,2857.2356,10015.8822
3.5278,2856.6445,10033.932
3.5288,2856.6445,10060.6194
3.5298,2857.0386,10105.5849
3.5309,2856.251,10159.2074
3.5319,2856.6445,10217.3989
3.5329,2857.0386,10278.7197
3.5339,2857.0386,10344.0876
3.535,2856.8416,10412.8688
3.5356,2856.4475,10473.2174
3.5308,0,10473.2174
3.5298,0,10473.2174
3.5287,0,10473.2174
3.5276,0,10473.2174
3.5266,0,10473.2174
3.5256,0,10473.2174
3.5246,0,10473.2174
3.528,2856.054,10473.219
3.529,2857.2356,10473.2365
3.53,2856.6445,10473.3031
3.5311,2857.2356,10474.3491
3.5321,2857.2356,10480.8552
3.5331,2856.251,10495.072
3.5341,2856.8416,10515.4567
3.5352,2856.251,10547.2901
3.5362,2857.0386,10597.2062
3.5372,2856.4475,10656.2293
3.5382,2856.8416,10714.2391
3.5393,2857.2356,10781.8901
3.5403,2857.8264,10850.3512
3.5413,2855.6599,10918.8826
3.5415,2856.4475,10949.2771
3.5367,0,10949.2771
3.5357,0,10949.2771
3.5347,0,10949.2771
3.5337,0,10949.2771
3.5326,0,10949.2771
3.5316,0,10949.2771
3.5306,0,10949.2771
3.5342,2855.8569,10949.2787
3.5352,2856.4475,10949.2961
3.5362,2857.2356,10949.3739
3.5373,2856.6445,10950.9087
3.5383,2855.4629,10959.7116
3.5393,2857.0386,10973.6095
3.5403,2856.8416,10994.7533
3.5413,2856.4475,11029.5285
3.5424,2856.6445,11081.1891
3.5434,2856.6445,11138.2719
3.5444,2857.0386,11197.6825
3.5454,2856.4475,11262.0879
3.5465,2856.054,11328.565
3.5475,2857.2356,11394.6379
3.5478,2856.8416,11425.3466
3.5432,0,11425.3466
3.5421,0,11425.3466
3.5411,0,11425.3466
3.5401,0,11425.3466
3.5391,0,11425.3466
3.538,0,11425.3466
3.5408,2856.054,11425.3482
3.5418,2856.251,11425.3689
3.5428,2855.8569,11425.4911
3.5438,2857.8264,11428.3099
3.5449,2856.6445,11438.6045
3.546,2857.0386,11455.0403
3.547,2855.8569,11481.104
3.548,2856.6445,11521.3119
3.549,2856.054,11574.4006
3.5501,2856.251,11630.4278
3.5511,2856.251,11691.1877
3.5521,2856.8416,11753.5019
3.5532,2857.0386,11818.587
3.5542,2856.6445,11886.9847
3.5543,2856.6445,11901.4074
3.5498,0,11901.4074
3.5488,0,11901.4074
3.5478,0,11901.4074
3.5467,0,11901.4074
3.5457,0,11901.4074
3.5447,0,11901.4074
3.5475,2855.2659,11901.409
3.5485,2857.4326,11901.428
3.5495,2857.6296,11901.5756
3.5506,2857.4326,11905.2644
3.5516,2856.8416,11916.6829
3.5526,2856.6445,11934.5599
3.5537,2856.6445,11962.5759
3.5547,2857.4326,12005.112
3.5557,2856.4475,12057.5692
3.5567,2857.0386,12114.2531
3.5578,2857.2356,12174.8113
3.5588,2856.251,12238.6472
3.5599,2856.6445,12306.4799
3.5609,2856.251,12373.3589
3.5608,2857.0386,12377.4708
3.5564,0,12377.4708
3.5553,0,12377.4708
3.5543,0,12377.4708
3.5532,0,12377.4708
3.5522,0,12377.4708
3.5512,0,12377.4708
3.5542,2856.251,12377.4724
3.5553,2856.054,12377.4931
3.5564,2857.0386,12377.8883
3.5574,2857.0386,12383.4816
3.5584,2856.8416,12396.5221
3.5594,2857.8264,12416.5227
3.5604,2856.251,12447.0782
3.5615,2856.8416,12493.2419
3.5625,2856.251,12551.2014
3.5635,2856.8416,12611.1343
3.5645,2855.6599,12678.308
3.5656,2856.054,12747.2893
3.5666,2857.0386,12819.8456
3.5669,2856.054,12853.5264
3.5624,0,12853.5264
3.5614,0,12853.5264
3.5604,0,12853.5264
3.5593,0,12853.5264
3.5583,0,12853.5264
3.5573,0,12853.5264
3.5605,2856.251,12853.528
3.5616,2856.054,12853.5566
3.5627,2856.6445,12854.3993
3.5637,2856.8416,12863.0098
3.5647,2857.2356,12877.5071
3.5657,2856.8416,12900.6437
3.5668,2857.6296,12938.181
3.5678,2856.6445,12997.8287
3.5688,2856.8416,13066.784
3.5699,2856.8416,13142.7571
3.5709,2856.8416,13226.4832
3.5719,2856.054,13315.4684
3.5719,2856.251,13329.5702
3.5676,0,13329.5702
3.5666,0,13329.5702
3.5656,0,13329.5702
3.5645,0,13329.5702
3.5635,0,13329.5702
3.5625,0,13329.5702
3.5655,2855.8569,13329.5717
3.5665,2856.054,13329.6035
3.5675,2857.4326,13330.7764
3.5686,2856.4475,13339.8676
3.5696,2855.6599,13356.509
3.5706,2856.054,13380.7337
3.5716,2856.4475,13419.4245
3.5727,2856.6445,13481.802
3.5737,2856.054,13565.6414
3.5747,2856.8416,13651.9327
3.5757,2856.6445,13748.3853
3.5761,2855.6599,13805.6083
3.572,0,13805.6083
3.571,0,13805.6083
3.5699,0,13805.6083
3.5689,0,13805.6083
3.5679,0,13805.6083
3.5668,0,13805.6083
3.5697,2855.0688,13805.6099
3.5707,2857.2356,13805.6369
3.5717,2856.6445,13806.6257
3.5727,2855.8569,13816.7679
3.5738,2857.0386,13833.3447
3.5748,2857.4326,13858.7416
3.5759,2857.0386,13898.4567
3.5769,2856.6445,13967.4854
3.5779,2856.6445,14057.8914
3.579,2856.251,14150.7997
3.58,2856.8416,14252.6412
3.58,2856.8416,14281.6655
3.576,0,14281.6655
3.575,0,14281.6655
3.574,0,14281.6655
3.5729,0,14281.6655
3.5719,0,14281.6655
3.5709,0,14281.6655
3.5738,2856.054,14281.667
3.5748,2856.6445,14281.6893
3.5758,2857.6296,14283.0304
3.5768,2857.0386,14294.3217
3.5779,2856.8416,14311.9538
3.5789,2857.4326,14337.914
3.5799,2857.4326,14380.4586
3.581,2856.251,14454.1212
3.582,2857.6296,14546.5936
3.583,2856.8416,14644.5437
3.5841,2855.8569,14754.4765
3.5839,2855.8569,14757.7187
